"No.","Time","Source","Destination","Protocol","Length","Info"
"945","12.908692","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"946","12.909028","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11448, Time=289913474"
"947","12.916480","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=73, Time=36160"
"948","12.916812","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"949","12.917124","200.57.7.199","200.57.7.197","UDP","64","2424  >  2428 Len=16"
"950","12.928702","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"951","12.929211","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11449, Time=289913634"
"952","12.936474","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=74, Time=36320"
"953","12.936993","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"954","12.948686","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"955","12.949154","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11450, Time=289913794"
"956","12.950535","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=75, Time=36480"
"957","12.950856","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"958","12.963923","200.57.7.204","200.57.7.194","TCP","62","4568  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"959","12.964305","200.57.7.194","200.57.7.204","TCP","62","80  >  4568 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 SACK_PERM=1"
"960","12.964528","200.57.7.204","200.57.7.194","TCP","60","4568  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"961","12.968557","200.57.7.204","200.57.7.194","TCP","60","4567  >  80 [FIN, ACK] Seq=918 Ack=6366 Win=16142 Len=0"
"962","12.968776","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"963","12.968842","200.57.7.204","200.57.7.194","TCP","60","4566  >  80 [FIN, ACK] Seq=272 Ack=1379 Win=16142 Len=0"
"964","12.968909","200.57.7.194","200.57.7.204","TCP","60","80  >  4567 [ACK] Seq=6366 Ack=919 Win=16603 Len=0"
"965","12.969099","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11451, Time=289913954"
"966","12.969166","200.57.7.194","200.57.7.204","TCP","60","80  >  4566 [ACK] Seq=1379 Ack=273 Win=17249 Len=0"
"967","12.969234","200.57.7.194","200.57.7.204","TCP","60","80  >  4567 [FIN, ACK] Seq=6366 Ack=919 Win=16603 Len=0"
"968","12.969301","200.57.7.194","200.57.7.204","TCP","60","80  >  4566 [FIN, ACK] Seq=1379 Ack=273 Win=17249 Len=0"
"969","12.969658","200.57.7.204","200.57.7.194","HTTP","325","GET /cems/META-INF/services/javax.xml.parsers.SAXParserFactory HTTP/1.1 "
"970","12.969726","200.57.7.204","200.57.7.194","TCP","60","4567  >  80 [ACK] Seq=919 Ack=6367 Win=16142 Len=0"
"971","12.969802","200.57.7.204","200.57.7.194","TCP","60","4566  >  80 [ACK] Seq=273 Ack=1380 Win=16142 Len=0"
"972","12.971217","200.57.7.194","200.57.7.204","HTTP","1432","HTTP/1.1 403 Forbidden  (text/html)"
"973","12.973560","200.57.7.204","200.57.7.194","TCP","62","4569  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"974","12.973781","200.57.7.194","200.57.7.204","TCP","62","80  >  4569 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 SACK_PERM=1"
"975","12.973994","200.57.7.204","200.57.7.194","TCP","60","4569  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"976","12.975190","200.57.7.204","200.57.7.194","TCP","408","4569  >  80 [PSH, ACK] Seq=1 Ack=1 Win=17520 Len=354 [TCP segment of a reassembled PDU]"
"977","12.975495","200.57.7.204","200.57.7.194","HTTP","346","POST /cems/applets/serviceRouter HTTP/1.1  (application/x-www-form-urlencoded)"
"978","12.975644","200.57.7.194","200.57.7.204","HTTP","79","HTTP/1.1 100 Continue "
"979","12.976624","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=76, Time=36640"
"980","12.977124","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"981","12.978387","200.57.7.194","200.57.7.197","SNMP","102","get-request 1.3.6.1.4.1.2858.100.40.7.2.2.1.4.1"
"982","12.983754","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.7.2.2.1.4.0"
"983","12.984183","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.1"
"984","12.988767","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"985","12.989284","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11452, Time=289914114"
"986","12.989615","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.1"
"987","12.989973","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.2"
"988","12.994434","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.2"
"989","12.994820","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.3"
"990","12.999945","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.3"
"991","13.000422","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.4"
"992","13.000607","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=77, Time=36800"
"993","13.000954","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"994","13.004842","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.4"
"995","13.005318","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.5"
"996","13.008770","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"997","13.009223","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11453, Time=289914274"
"998","13.010051","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.5"
"999","13.010385","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.6"
"1000","13.014796","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.6"
"1001","13.015252","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.7"
"1002","13.016699","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=78, Time=36960"
"1003","13.017247","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1004","13.020272","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.7"
"1005","13.020607","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.8"
"1006","13.024986","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.8"
"1007","13.025460","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.9"
"1008","13.028787","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1009","13.029164","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11454, Time=289914434"
"1010","13.030404","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.9"
"1011","13.030810","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.10"
"1012","13.035202","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.10"
"1013","13.035671","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.11"
"1014","13.036782","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=79, Time=37120"
"1015","13.037191","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1016","13.040180","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.11"
"1017","13.040535","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.12"
"1018","13.044911","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.12"
"1019","13.045407","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.13"
"1020","13.048793","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1021","13.049351","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11455, Time=289914594"
"1022","13.050014","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.13"
"1023","13.050508","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.14"
"1024","13.054865","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.14"
"1025","13.055372","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.15"
"1026","13.056858","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=80, Time=37280"
"1027","13.057387","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1028","13.060068","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.15"
"1029","13.060483","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.16"
"1030","13.065169","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.16"
"1031","13.065586","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.17"
"1032","13.068810","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1033","13.069293","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11456, Time=289914754"
"1034","13.070268","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.17"
"1035","13.070686","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.18"
"1036","13.075097","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.18"
"1037","13.075585","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.19"
"1038","13.076953","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=81, Time=37440"
"1039","13.077324","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1040","13.080156","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.19"
"1041","13.080674","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.20"
"1042","13.085093","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.20"
"1043","13.085538","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.21"
"1044","13.088817","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1045","13.089237","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11457, Time=289914914"
"1046","13.090087","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.21"
"1047","13.090387","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.22"
"1048","13.094812","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.22"
"1049","13.095262","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.23"
"1050","13.097013","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=82, Time=37600"
"1051","13.097511","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1052","13.100080","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.23"
"1053","13.100365","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.24"
"1054","13.104766","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.24"
"1055","13.105229","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.25"
"1056","13.105721","200.57.7.204","200.57.7.194","TCP","60","4568  >  80 [ACK] Seq=272 Ack=1379 Win=16142 Len=0"
"1057","13.105795","200.57.7.204","200.57.7.194","TCP","60","4569  >  80 [ACK] Seq=647 Ack=26 Win=17495 Len=0"
"1058","13.108777","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1059","13.109177","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11458, Time=289915074"
"1060","13.110027","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.25"
"1061","13.110331","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.26"
"1062","13.114716","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.26"
"1063","13.115202","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.27"
"1064","13.120243","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.27"
"1065","13.120545","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.28"
"1066","13.120861","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=83, Time=37760"
"1067","13.121336","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1068","13.124959","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.28"
"1069","13.125407","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.29"
"1070","13.128757","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1071","13.129121","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11459, Time=289915234"
"1072","13.130024","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.29"
"1073","13.130522","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.30"
"1074","13.134906","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.30"
"1075","13.135383","200.57.7.194","200.57.7.197","SNMP","101","get-request 1.3.6.1.4.1.2858.100.40.5.3.1.4.31"
"1076","13.137135","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=84, Time=37920"
"1077","13.137630","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1078","13.140037","200.57.7.197","200.57.7.194","SNMP","97","get-response 1.3.6.1.4.1.2858.100.40.5.3.1.4.31"
"1079","13.146682","200.57.7.194","200.57.7.204","TCP","1514","80  >  4569 [ACK] Seq=26 Ack=647 Win=16874 Len=1460 [TCP segment of a reassembled PDU]"
"1080","13.147900","200.57.7.194","200.57.7.204","TCP","1514","80  >  4569 [ACK] Seq=1486 Ack=647 Win=16874 Len=1460 [TCP segment of a reassembled PDU]"
"1081","13.148650","200.57.7.194","200.57.7.204","TCP","912","80  >  4569 [PSH, ACK] Seq=2946 Ack=647 Win=16874 Len=858 [TCP segment of a reassembled PDU]"
"1082","13.148840","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1083","13.148905","200.57.7.204","200.57.7.194","TCP","60","4569  >  80 [ACK] Seq=647 Ack=2946 Win=17520 Len=0"
"1084","13.149095","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11460, Time=289915394"
"1085","13.150106","200.57.7.194","200.57.7.204","HTTP","1238","HTTP/1.1 200 OK "
"1086","13.150283","200.57.7.204","200.57.7.194","TCP","60","4569  >  80 [ACK] Seq=647 Ack=4988 Win=17520 Len=0"
"1087","13.153139","200.57.7.204","200.57.7.194","HTTP","325","GET /cems/META-INF/services/javax.xml.parsers.SAXParserFactory HTTP/1.1 "
"1088","13.154783","200.57.7.194","200.57.7.204","HTTP","1432","HTTP/1.1 403 Forbidden  (text/html)"
"1089","13.157186","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=85, Time=38080"
"1090","13.157571","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1091","13.168808","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1092","13.169244","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11461, Time=289915554"
"1093","13.177253","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=86, Time=38240"
"1094","13.177761","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1095","13.188810","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1096","13.189194","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11462, Time=289915714"
"1097","13.197407","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=87, Time=38400"
"1098","13.197945","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1099","13.208790","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1100","13.209131","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11463, Time=289915874"
"1101","13.217419","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=88, Time=38560"
"1102","13.217884","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1103","13.228813","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1104","13.229320","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11464, Time=289916034"
"1105","13.241239","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=89, Time=38720"
"1106","13.241719","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1107","13.247754","Cisco_10:84:4f","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x800f"
"1108","13.248139","Cisco_10:84:50","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8010"
"1109","13.248532","Cisco_10:84:51","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8011"
"1110","13.248773","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1111","13.248924","Cisco_10:84:52","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8012"
"1112","13.249256","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11465, Time=289916194"
"1113","13.249542","Cisco_10:84:54","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8014"
"1114","13.249934","Cisco_10:84:55","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8015"
"1115","13.250326","Cisco_10:84:56","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8016"
"1116","13.250717","Cisco_10:84:57","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8017"
"1117","13.251109","Cisco_10:84:58","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8018"
"1118","13.257568","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=90, Time=38880"
"1119","13.258012","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1120","13.268807","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1121","13.269203","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11466, Time=289916354"
"1122","13.277590","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=91, Time=39040"
"1123","13.277955","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1124","13.288692","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1125","13.289151","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11467, Time=289916514"
"1126","13.297656","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=92, Time=39200"
"1127","13.298139","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1128","13.306381","200.57.7.204","200.57.7.194","TCP","60","4569  >  80 [ACK] Seq=918 Ack=6366 Win=16142 Len=0"
"1129","13.308676","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1130","13.309088","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11468, Time=289916674"
"1131","13.317672","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=93, Time=39360"
"1132","13.318081","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1133","13.328717","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1134","13.329030","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11469, Time=289916834"
"1135","13.337701","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=94, Time=39520"
"1136","13.338025","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1137","13.348773","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1138","13.349217","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11470, Time=289916994"
"1139","13.357771","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=95, Time=39680"
"1140","13.358210","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1141","13.368806","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1142","13.369158","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11471, Time=289917154"
"1143","13.377890","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=96, Time=39840"
"1144","13.378394","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1145","13.388790","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1146","13.389099","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11472, Time=289917314"
"1147","13.397980","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=97, Time=40000"
"1148","13.398336","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1149","13.408796","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1150","13.409283","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11473, Time=289917474"
"1151","13.418044","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=98, Time=40160"
"1152","13.418523","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1153","13.428681","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1154","13.429224","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11474, Time=289917634"
"1155","13.438324","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=99, Time=40320"
"1156","13.438706","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"1157","13.448655","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"1158","13.449167","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11475, Time=289917794"
"1159","13.452116","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=100, Time=40480"
"1160","13.452568","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
